WBC,2603_507022,2588_501969,2573_668885,2559_004831,2544_506934,2530_172385,2515_99844,2501_982414,2488_121682,2474_413679,2460_855893,2447_445869,2434_181205,2421_059549,2408_078601,2395_23611,2382_529873,2369_957732,2357_517576,2345_207338,2333_024993,2320_968557,2309_03609,2297_225689,2285_535489,2273_963667,2262_508432,2251_168031,2239_940747,2228_824895,2217_818825,2206_920917,2196_129586,2185_443276,2174_860461,2164_379645,2153_999359,2143_718166,2133_534652,2123_447432,2113_455147,2103_556462,2093_750069,2084_034683,2074_409043,2064_871912,2055_422073,2046_058334,2036_779523,2027_584491,2018_472107,2009_441263,2000_490869,1991_619854,1982_827168,1974_111777,1965_472667,1956_90884,1948_419317,1940_003134,1931_659347,1923_387023,1915_18525,1907_053129,1898_989776,1890_994322,1883_065913,1875_20371,1867_406887,1859_674631,1852_006145,1844_400641,1836_857348,1829_375506,1821_954366,1814_593192,1807_291262,1800_047862,1792_862291,1785_73386,1778_66189,1771_645713,1764_684671,1757_778116,1750_925412,1744_125931,1737_379056,1730_684178,1724_040698,1717_448027,1710_905585,1704_412798,1697_969105,1691_573951,1685_226788,1678_927079,1672_674295,1666_467911,1660_307414,1654_192297,1648_12206,1642_096211,1636_114265,1630_175743,1624_280176,1618_427097,1612_61605,1606_846583,1601_118252,1595_430619,1589_78325,1584_175721,1578_607611,1573_078506,1567_587997,1562_135681,1556_721163,1551_344049,1546_003954,1540_700496,1535_433301,1530_201996,1525_006217,1519_845603,1514_719799,1509_628452,1504_571218,1499_547754,1494_557722,1489_600791,1484_676633,1479_784922,1474_92534,1470_097571,1465_301304,1460_536231,1455_802049,1451_098459,1446_425165,1441_781875,1437_168301,1432_584159,1428_029169,1423_503052,1419_005535,1414_536349,1410_095225,1405_681902,1401_296118,1396_937616,1392_606143,1388_301449,1384_023285,1379_771406,1375_545573,1371_345545,1367_171087,1363_021967,1358_897955,1354_798823,1350_724346,1346_674304,1342_648476,1338_646647,1334_668602,1330_71413,1326_783023,1322_875072,1318_990076,1315_127831,1311_288139,1307_470803,1303_675628,1299_902422,1296_150993
4.05,14.5555871,14.30245973,14.20100223,14.24221308,14.30149473,14.29459028,14.29100077,14.42312969,14.71970047,15.08858089,15.46163723,15.87487687,16.35225526,16.78840987,17.04490376,17.14357762,17.25966254,17.49794143,17.7604535,17.90032232,17.9449847,18.05645093,18.28605082,18.49181285,18.55874658,18.59556951,18.78192555,19.05622456,19.11534619,18.78821766,18.29284047,18.03745286,18.20326381,18.6009497,18.95647464,19.21885751,19.51044994,19.86161706,20.12496223,20.17619356,20.08412362,20.01515864,20.03343568,20.06401848,20.03516578,19.97716799,19.95752885,19.97588162,19.96941456,19.89796062,19.77356301,19.61334315,19.41099209,19.16685238,18.91089452,18.67204069,18.44473526,18.2051859,17.94207094,17.65236376,17.33988008,17.07450252,17.04626365,17.46918115,18.35344634,19.41264914,20.27057763,20.75182326,20.95545151,21.07391211,21.18434438,21.24338584,21.23073997,21.20966694,21.23630162,21.27763038,21.27061387,21.22582336,21.2164266,21.27299448,21.34175639,21.36471906,21.35678735,21.37102891,21.41570751,21.45002501,21.45491048,21.4612423,21.49478847,21.53196086,21.53941865,21.53132714,21.54974406,21.59616193,21.62305246,21.60290935,21.56982596,21.57026866,21.59650822,21.60239928,21.57433316,21.55021958,21.56306081,21.59487844,21.60526984,21.58538646,21.55998589,21.54631092,21.53658753,21.52123873,21.50434474,21.48833282,21.4639814,21.430299,21.40866189,21.41651737,21.43623262,21.4323559,21.39878519,21.36834027,21.36606137,21.371044,21.34245068,21.27130925,21.19041783,21.13734855,21.12269602,21.13443928,21.15049188,21.13945116,21.07414392,20.96344944,20.85709271,20.79976055,20.78530204,20.77445766,20.75363351,20.74818387,20.76837575,20.77226268,20.71135256,20.59274535,20.46397329,20.35061762,20.25101212,20.19238637,20.23441017,20.38601647,20.55776196,20.65218028,20.68853306,20.7775117,20.96523836,21.16023173,21.25389184,21.26247763,21.28824188,21.3659506,21.42336582,21.41133505,21.39419464,21.44992966,21.53321876,21.52596995,21.41445153,21.33458418,21.39941592,21.53669002,21.57824051,21.47992694,21.36918016,21.3648491,21.4262487,21.43305702,21.36252714
2.65,7.743057318,7.637266922,7.613209472,7.677889287,7.755940314,7.788331316,7.812503852,7.910098814,8.097527789,8.30963189,8.495615071,8.682595853,8.908409537,9.13661599,9.294852594,9.384944312,9.49128813,9.663625959,9.844470555,9.954316887,10.01402886,10.11550611,10.27758319,10.40434614,10.42345785,10.40563672,10.47118782,10.59869013,10.61755881,10.42540411,10.14417587,10.01161596,10.14067747,10.4303849,10.72149194,10.96917448,11.21921118,11.47009106,11.63779104,11.66746372,11.61264261,11.56952686,11.56867659,11.56526575,11.52132879,11.45427387,11.39760021,11.34918756,11.28101489,11.18243743,11.06721757,10.94423006,10.8061855,10.65001976,10.4890247,10.3377818,10.19942965,10.07276188,9.952536699,9.812681732,9.619292296,9.401406921,9.30478494,9.515464541,10.07820902,10.81380844,11.45723538,11.86462529,12.07609757,12.20643336,12.31114444,12.37383491,12.38580625,12.38299436,12.40004696,12.42834066,12.44523255,12.45954553,12.49740591,12.55473775,12.59684943,12.61072619,12.62849793,12.681505,12.75147292,12.79363322,12.79991868,12.81056852,12.85721358,12.91946917,12.95535837,12.95724263,12.95664247,12.97882308,13.01445644,13.04222612,13.05888962,13.0747933,13.09333549,13.11067616,13.12961417,13.15664737,13.18367672,13.18972425,13.17098137,13.15631144,13.17853601,13.2322746,13.27445531,13.2723791,13.24237831,13.23468474,13.27939823,13.35231734,13.39791531,13.38536982,13.34020956,13.31539826,13.33334635,13.36331532,13.36234466,13.33384109,13.32417276,13.35744138,13.39407441,13.37828941,13.32171377,13.30099175,13.36173107,13.45161675,13.47542011,13.40835323,13.31645745,13.2651704,13.2473113,13.22048298,13.18641925,13.18558401,13.22215544,13.2472825,13.22661835,13.1824758,13.13963634,13.06786141,12.93630918,12.80697221,12.8058624,12.96934287,13.174744,13.28335777,13.31298096,13.41586988,13.68033717,14.00862677,14.2308511,14.28105063,14.22840805,14.1665085,14.13125074,14.14073522,14.22007273,14.35296141,14.4667568,14.50326393,14.50272643,14.55635513,14.67453958,14.77703699,14.79337196,14.74883803,14.72607273,14.73956705,14.75436254,14.7692329,14.80243331
1.22,36.18253493,35.60111112,35.46195595,35.66513245,35.83569675,35.80903443,35.86435857,36.331479,37.12795274,37.89338931,38.55021861,39.4281464,40.69442038,41.95134957,42.67473369,42.93043494,43.31016432,44.13321146,45.04238071,45.58366057,45.92084137,46.59386197,47.67115421,48.58658342,48.97049165,49.21956584,49.82581916,50.3730893,49.80255098,47.81449806,45.53231576,44.50406135,45.19612312,46.74147651,48.18203381,49.48384576,51.10358309,52.94622017,54.25555416,54.56620683,54.2799595,54.11142058,54.26436069,54.38963517,54.21855098,53.90568506,53.70410571,53.57233553,53.27690899,52.75268555,52.15051302,51.56854721,50.92832045,50.15213817,49.31593871,48.54465882,47.85608616,47.18995235,46.5004028,45.72007422,44.75089371,43.72268948,43.27402716,44.27219524,46.96540429,50.52448879,53.66606548,55.67069146,56.71650372,57.34882863,57.82052728,58.04936779,58.02820141,57.97734987,58.06115568,58.17540429,58.1569808,58.06710688,58.1041149,58.29880084,58.47231857,58.51525736,58.54095182,58.68297459,58.87106073,58.94483634,58.9186393,58.96788063,59.15105344,59.30548288,59.29007688,59.200238,59.22315449,59.35473273,59.41156911,59.31186383,59.18968212,59.18119472,59.22485592,59.18260086,59.07081537,59.03147669,59.10034291,59.14369653,59.06535267,58.95058193,58.92123167,58.93772817,58.86248834,58.68695848,58.56164038,58.5786349,58.64303055,58.6182396,58.51025266,58.41679063,58.34635082,58.21186376,58.00040797,57.83050486,57.78627466,57.77792903,57.65684346,57.41907376,57.20304413,57.09257267,57.01468557,56.86532346,56.6486962,56.43722305,56.24626961,56.02285011,55.74948232,55.48858855,55.30934763,55.21663717,55.1614674,55.07928753,54.91556323,54.66166417,54.36581308,54.03428627,53.5112087,52.59817376,51.41355849,50.52526591,50.50159176,51.27962426,52.17673552,52.66712036,52.96827644,53.66365558,54.84836759,55.94220019,56.42277032,56.43523269,56.48689293,56.74422909,56.92883349,56.86731487,56.78707809,56.92950217,57.14130732,57.11941143,56.91479671,56.88675137,57.15140379,57.370568,57.24155857,56.93754636,56.83403784,56.95059733,56.96573499,56.7547849,56.58385219
0.91,28.52058171,28.08803087,28.02495226,28.26145205,28.47420825,28.51576955,28.62432767,29.07401508,29.77348745,30.41102519,30.96092697,31.75407791,32.92443138,34.0638646,34.67999135,34.87238156,35.22549291,36.02070363,36.87911643,37.36611634,37.68279326,38.38606779,39.53000531,40.52139114,40.97318446,41.28059748,41.94214085,42.54682789,42.03358321,40.09069293,37.82535933,36.77710585,37.42126133,38.91557505,40.32772926,41.63745391,43.30165191,45.21496966,46.60238062,46.97602488,46.72195001,46.55740885,46.70958039,46.85809047,46.74356464,46.49932954,46.34213577,46.21066903,45.88685729,45.33974483,44.73768624,44.16572394,43.52466764,42.73965327,41.91166249,41.17898059,40.54037585,39.90809932,39.23853727,38.49150305,37.57014869,36.55140511,36.0156762,36.85249628,39.4316796,43.05212006,46.45307643,48.81834948,50.18928966,51.02586826,51.58332793,51.83772452,51.84292401,51.8516915,52.02350751,52.22191471,52.25418539,52.18514976,52.24853051,52.50315664,52.75616626,52.85701345,52.89899321,53.03835601,53.24012266,53.35184725,53.36957262,53.45598885,53.6751439,53.86910831,53.88816722,53.82402072,53.88389177,54.08972661,54.25419002,54.2572838,54.19658763,54.20492845,54.24125271,54.18432208,54.05821612,54.01538503,54.10264622,54.17976623,54.12644484,54.01586025,53.9885279,54.02915876,53.99247351,53.83453258,53.68675508,53.66330817,53.7046304,53.68278572,53.5859799,53.5000827,53.44188879,53.33092138,53.14035861,52.96903831,52.90231312,52.87232052,52.74511135,52.50669444,52.27441601,52.12535243,52.00109281,51.81622675,51.57732576,51.33796375,51.09080227,50.78797747,50.45310264,50.18662548,50.04109026,49.95276113,49.8324835,49.66834056,49.49686154,49.31317321,49.04473836,48.58053059,47.79817384,46.65905859,45.39511096,44.5343798,44.53656161,45.31270602,46.25489842,46.89107667,47.40281709,48.31430315,49.71575068,51.05552047,51.79309057,52.00737777,52.17446439,52.49551625,52.72820119,52.68759313,52.59775468,52.76706146,53.11729536,53.31193951,53.2684626,53.27142589,53.52267451,53.80574595,53.79245438,53.51549169,53.30578719,53.32450769,53.39426617,53.32356291,53.16166535
0.63,27.20560516,26.80886793,26.86105605,27.27646894,27.64057922,27.75786907,27.92907521,28.51148219,29.40091654,30.20137542,30.8658061,31.80580725,33.21001435,34.59862949,35.36975802,35.63611753,36.11113939,37.14608086,38.27924558,38.96760493,39.44136731,40.37394005,41.83236884,43.09277889,43.67774022,44.058317,44.82394563,45.45402902,44.65670934,42.09228249,39.17442564,37.82324739,38.60629575,40.45119493,42.20594232,43.88641766,46.09329314,48.67086773,50.58144861,51.1658066,50.92245908,50.79924789,51.09736169,51.37562764,51.26392733,50.93851597,50.72405119,50.57277289,50.18091806,49.46629333,48.64947221,47.8938982,47.10857549,46.16814018,45.14618792,44.2097846,43.40046193,42.63942199,41.8488926,40.9265281,39.72060817,38.33205609,37.51097111,38.41312171,41.56962762,46.16524341,50.62112696,53.83392071,55.75091851,56.91034319,57.6809918,58.08964847,58.19234543,58.24867839,58.44117509,58.65361823,58.70689824,58.68000332,58.80938987,59.13104201,59.42746788,59.56389958,59.68338317,59.962748,60.3202191,60.53678453,60.59657415,60.70711352,60.9668403,61.20269849,61.23958263,61.18122914,61.26328009,61.49807219,61.65556857,61.60790963,61.51007679,61.55595568,61.69151048,61.71858318,61.60489888,61.51851823,61.56106232,61.62563369,61.58773958,61.50427078,61.50498554,61.56767782,61.54610883,61.40800353,61.29636629,61.31004678,61.35030022,61.2701726,61.09086636,60.95338449,60.89069132,60.78815965,60.58595686,60.39165204,60.31838547,60.29642208,60.15767846,59.8680245,59.56576721,59.35973549,59.1906753,58.94541782,58.62015933,58.29262068,57.97943945,57.61936309,57.19986781,56.81474497,56.56140328,56.42759643,56.31768345,56.1512659,55.89962534,55.55711853,55.09576615,54.40624376,53.29089469,51.65906273,49.85126112,48.64998246,48.70271025,49.84160505,51.17220196,52.02130622,52.65083057,53.81429706,55.68532113,57.5419716,58.62537384,58.98852113,59.25997429,59.76817053,60.24392484,60.39947777,60.41505154,60.62860471,60.98964013,61.15878362,61.06997005,61.05973004,61.35626061,61.70800194,61.74184216,61.49318211,61.31777591,61.36805162,61.44082714,61.3725404,61.29932746
0.52,24.63904591,24.22166592,24.25002135,24.63303177,24.97823776,25.10157181,25.27969792,25.83395336,26.6507569,27.35480076,27.9167659,28.74465584,30.02712134,31.3109084,32.02235418,32.26302923,32.70511784,33.6824779,34.76225698,35.4308366,35.89865125,36.79366746,38.17897157,39.37977552,39.95127354,40.32872957,41.04865406,41.61289378,40.8257093,38.40496379,35.70039338,34.49538444,35.27300089,36.99183772,38.5851368,40.11689197,42.18772375,44.64547424,46.48182057,47.05594512,46.84265066,46.74625317,47.04713175,47.31357296,47.18713432,46.84139832,46.598638,46.42354472,46.02634415,45.32072807,44.5125276,43.76321306,42.99608022,42.09488307,41.12429606,40.23937316,39.4826393,38.77823262,38.03282768,37.11794758,35.87605966,34.42930418,33.54122402,34.34257368,37.32714104,41.69168753,45.93133556,49.0183093,50.91037909,52.08714663,52.85309974,53.224509,53.29288912,53.34686374,53.56001838,53.78705648,53.83416913,53.78890205,53.90245806,54.21510009,54.50200288,54.61743856,54.69726671,54.92090516,55.221703,55.40009899,55.44672888,55.55371866,55.79518995,55.98891345,55.97302765,55.86964369,55.91980034,56.13098052,56.27166855,56.21550568,56.10771569,56.12092013,56.19441688,56.15693329,56.01389701,55.93939992,56.00173687,56.06353946,56.01001849,55.92712324,55.94229309,55.99408349,55.91484091,55.70637174,55.56294827,55.58752988,55.63836374,55.54506009,55.36119605,55.26426156,55.26307888,55.18077695,54.9393177,54.69768127,54.61980935,54.61883111,54.47589826,54.15325362,53.83526377,53.64785967,53.48869982,53.21687427,52.88264275,52.63601753,52.45919049,52.1577981,51.64971092,51.12534165,50.83674499,50.79027587,50.75736125,50.55779084,50.22148381,49.86265066,49.46115764,48.81358901,47.70242046,46.14789516,44.55792993,43.58272599,43.65160148,44.56096925,45.62825653,46.38259987,47.03768751,48.14055758,49.78587236,51.3990877,52.38101599,52.73900718,52.92906849,53.23242725,53.52917771,53.66877064,53.76597156,53.98213279,54.22328737,54.29726328,54.27064368,54.40628971,54.73135441,54.93182704,54.80667566,54.59026794,54.61935554,54.81705084,54.79956803,54.47476539,54.21273631
1.99,16.6850204,16.38184154,16.12804189,15.91368837,15.71948519,15.61225501,15.72518075,16.12049606,16.70300859,17.3097857,17.89325703,18.54674924,19.31518444,20.06526986,20.61809601,20.96937179,21.27785626,21.63802939,21.96842745,22.17592552,22.34364638,22.64358517,23.09317925,23.52230492,23.8195958,24.08815511,24.44413104,24.73968631,24.66508757,24.16144091,23.5917823,23.42610392,23.79719414,24.43716382,25.04820105,25.59866606,26.19726516,26.80034192,27.19186798,27.25464447,27.12055243,27.00337188,26.96771922,26.92081558,26.787317,26.60244788,26.42758561,26.25090604,26.01473473,25.70112694,25.33909,24.94765423,24.52190085,24.07200723,23.63127727,23.21635859,22.81791146,22.44044905,22.10050739,21.75715784,21.31856506,20.82528495,20.62447516,21.21421489,22.77080218,24.87532842,26.81688215,28.13781131,28.86355184,29.28067525,29.58182884,29.7709305,29.83368612,29.853796,29.92212855,30.0197309,30.07118508,30.075649,30.10940668,30.20766069,30.31557062,30.37956881,30.42566009,30.50274041,30.59176871,30.6359271,30.64514139,30.69818386,30.82277779,30.93714752,30.95823912,30.92373494,30.94348846,31.04333707,31.12738518,31.11360449,31.04443155,31.02022248,31.06198892,31.10237062,31.09741098,31.07900249,31.08425235,31.09063999,31.06261968,31.02310529,31.02372052,31.05932745,31.06808271,31.02548406,30.98371337,30.98859363,31.00592485,30.97579158,30.91155567,30.88553228,30.91369747,30.92006153,30.84320015,30.72786637,30.66445158,30.66022255,30.63420689,30.53971062,30.42900985,30.37132629,30.3541609,30.31555099,30.24272232,30.17636712,30.12088915,30.01711738,29.83475994,29.64282307,29.5381752,29.52561335,29.52612447,29.4915835,29.44647037,29.40657474,29.31830288,29.12649784,28.86722575,28.64241013,28.52106607,28.51607454,28.64408763,28.9267385,29.30544318,29.63699682,29.84294514,30.02154155,30.32869156,30.74915052,31.07978455,31.17270944,31.11822633,31.12090489,31.23489864,31.3251127,31.29265742,31.2305147,31.29325075,31.48467048,31.66794557,31.75297698,31.77645834,31.78178423,31.72654876,31.58134577,31.44869564,31.4632288,31.58152703,31.60135987,31.42844364
1,21.05709875,20.74667969,20.69723918,20.90144698,21.15236617,21.31119294,21.49608384,21.90762401,22.5408866,23.1989625,23.79460007,24.47330729,25.33667448,26.19654285,26.77709762,27.10954706,27.52396522,28.21156629,28.97126148,29.51465282,29.89202111,30.39908082,31.10612463,31.72605222,32.0412414,32.22921833,32.52922764,32.71676365,32.25349173,31.04300102,29.77070007,29.32446592,29.94266982,31.08495194,32.15737473,33.10089645,34.14712058,35.23200136,35.94177899,36.04553673,35.80045538,35.62550635,35.64098496,35.65206852,35.50053766,35.25054105,35.01763584,34.77404325,34.41194286,33.9151628,33.36099893,32.7917333,32.18387169,31.53622993,30.89728939,30.29107823,29.70039309,29.1436962,28.65704967,28.13037961,27.30406427,26.14839475,25.26195369,25.63202795,27.72849211,30.91202427,33.93929318,35.97605832,37.04728319,37.64095654,38.06770673,38.31006386,38.34376767,38.32780472,38.41259241,38.53639037,38.55647873,38.49445988,38.50866983,38.6521566,38.79862715,38.8442207,38.85823936,38.95444499,39.10102734,39.17455736,39.16376016,39.18925452,39.3050031,39.40090978,39.37074299,39.28280904,39.28220767,39.37163344,39.41106226,39.33472654,39.2450352,39.24368875,39.27163001,39.21394796,39.09489487,39.04561679,39.09442186,39.11376208,39.01917138,38.90809281,38.91148039,38.98200909,38.95091863,38.77768166,38.61425812,38.58579649,38.62128309,38.57941256,38.46095793,38.38446924,38.37910825,38.33274566,38.17560555,38.00220416,37.93393751,37.93276566,37.85876446,37.68007353,37.51332217,37.43760112,37.37372301,37.21424999,36.99092729,36.82015122,36.71494856,36.56115689,36.29504624,36.00761677,35.82786662,35.76481203,35.72900575,35.65663717,35.53213405,35.32865363,35.01765864,34.62789538,34.20648813,33.72385255,33.13812281,32.60598801,32.48664882,32.9728338,33.78115706,34.40682069,34.70122328,35.01513493,35.67527369,36.48776918,36.97382428,37.00080829,36.9325715,37.11439182,37.42434603,37.51276813,37.33222949,37.17693528,37.22716191,37.32437937,37.28954481,37.2453976,37.42192605,37.74281564,37.8731769,37.68421873,37.44244392,37.43015726,37.55598828,37.53903908,37.35238598
0.43,19.79348561,19.51031876,19.45496806,19.63316891,19.86634877,20.02887598,20.22843247,20.6530499,21.29795951,21.96895108,22.57308523,23.25271074,24.12297737,25.0130752,25.64164349,26.01308963,26.44406889,27.1480345,27.95841235,28.59173918,29.06869748,29.65732519,30.42911692,31.11321278,31.49462023,31.73712531,32.06968292,32.26952484,31.801913,30.5731179,29.2850047,28.86048466,29.56431194,30.84015965,32.04378447,33.07640605,34.16898749,35.28184021,36.0182548,36.14593504,35.91594722,35.74653801,35.75830398,35.75472261,35.5799775,35.30459545,35.04182843,34.74897817,34.31058448,33.72886896,33.10919474,32.49631302,31.84028582,31.12356575,30.41522135,29.76751149,29.1537145,28.55521557,28.00181757,27.42679222,26.60222429,25.46198127,24.54619735,24.87019402,27.03723586,30.51728565,34.02608419,36.56549621,38.01376522,38.83344286,39.40155193,39.75462824,39.86812623,39.89181327,39.99702709,40.14758768,40.19512285,40.1439211,40.16478521,40.34401436,40.55782117,40.66168269,40.69455509,40.79448021,40.97625584,41.11897934,41.16532286,41.20554562,41.31949381,41.43845022,41.45220508,41.38795176,41.37585748,41.4551792,41.52454754,41.50703165,41.45988995,41.46148275,41.47135742,41.40134033,41.28094637,41.23666213,41.30061951,41.34690234,41.27151135,41.14508758,41.10131374,41.13110255,41.09941801,40.95901762,40.82727602,40.80766086,40.83574933,40.78297915,40.64887239,40.54318897,40.49399642,40.39789427,40.19618919,39.99516757,39.9277099,39.95295437,39.90321632,39.71169403,39.488653,39.34764237,39.25087437,39.09631716,38.88240535,38.68773775,38.51319302,38.25980789,37.89520299,37.54853684,37.3730706,37.3583551,37.35293936,37.24260702,37.03058268,36.75881485,36.42630387,36.00316874,35.46802164,34.82150573,34.14411524,33.67108126,33.69579161,34.27765477,35.09617668,35.74650416,36.18629136,36.7456285,37.63798058,38.60428645,39.19059969,39.28726827,39.21920394,39.31139056,39.54170339,39.70889356,39.77083436,39.83879488,39.91901485,39.88602768,39.74137804,39.70186413,39.91069865,40.18499746,40.23599245,40.06354537,39.93398186,39.97799859,40.01426076,39.85830667,39.62396688
1.98,18.35736744,18.06384644,18.00726188,18.17174499,18.37373031,18.49980111,18.65641366,19.01001287,19.54956674,20.11105752,20.62833568,21.21944847,21.95211728,22.65834559,23.11973047,23.38368032,23.72861269,24.29490074,24.89911903,25.30802687,25.58144767,25.97139903,26.52959856,27.01654014,27.26420994,27.43278993,27.72005138,27.92835975,27.5971338,26.62697646,25.55959847,25.11682838,25.52172925,26.38370592,27.24881432,28.05100678,28.93269696,29.81605437,30.38315414,30.47906101,30.31608319,30.20618423,30.22295039,30.21597453,30.08477833,29.89941715,29.75101204,29.60635594,29.37213553,29.03294044,28.64557877,28.23498726,27.77565228,27.26744765,26.75735326,26.27460961,25.80847615,25.36295608,24.94957999,24.48084636,23.7845537,22.88660779,22.27654041,22.68129893,24.37562947,26.79315782,28.97716204,30.3565536,31.03420302,31.4221064,31.7342443,31.90913234,31.90308871,31.84789811,31.88188282,31.96737571,31.98578321,31.93927013,31.94344833,32.04336764,32.14786835,32.1765581,32.17679687,32.23282464,32.32475854,32.36589223,32.35167474,32.37225221,32.46277392,32.53303256,32.50010313,32.4220561,32.42127032,32.5055133,32.55680332,32.50447945,32.42019036,32.40156569,32.43048119,32.41903598,32.3539921,32.30846579,32.31650923,32.32028809,32.27463038,32.23003492,32.24948306,32.2902506,32.24980491,32.12065121,32.01537398,32.01373061,32.0575571,32.04477318,31.97347578,31.91976678,31.89703328,31.83068244,31.6898076,31.56220428,31.53992819,31.57928301,31.55222634,31.4190099,31.27529016,31.20925582,31.18287292,31.10593694,30.97391164,30.86208855,30.79599655,30.70342326,30.52046986,30.29561203,30.1389161,30.08866682,30.08404474,30.04990281,29.96272706,29.83222689,29.65153786,29.39235054,29.03290864,28.59220979,28.16710585,27.92787089,28.01441356,28.38838319,28.82709638,29.13105406,29.32295286,29.58385215,29.99843885,30.44382465,30.76470735,30.96039073,31.12215422,31.24807933,31.24312788,31.11885037,31.05688055,31.19241467,31.41097798,31.48124769,31.36101578,31.24637496,31.31094581,31.48236952,31.56797919,31.5305626,31.48642376,31.4971858,31.49507655,31.42484121,31.36543208
0.68,15.74834938,15.82195979,16.00372943,16.28895147,16.53364622,16.6749276,16.8565708,17.25075055,17.82748512,18.40929291,18.95323814,19.62232419,20.49466403,21.35221752,21.91760052,22.24570096,22.68672015,23.43063221,24.26170762,24.88401052,25.35522237,25.98339975,26.83856107,27.61358331,28.06468985,28.35320579,28.71099426,28.89783239,28.34794379,26.95336222,25.44012767,24.79016916,25.33059603,26.54316798,27.79665993,28.98884096,30.32752669,31.7165334,32.68058114,32.93293474,32.73376169,32.5612186,32.58664387,32.6121014,32.44896456,32.15859201,31.88593995,31.61699255,31.21831448,30.64700264,29.99254399,29.32797661,28.63335389,27.88759163,27.14320071,26.46047903,25.8358717,25.24535791,24.67971434,24.05404692,23.18245055,22.059398,21.22753485,21.63896648,23.84666956,27.34790791,30.92769382,33.60573937,35.19778062,36.09913109,36.68918114,37.04833015,37.16225592,37.15228853,37.18704132,37.28110286,37.33122337,37.31920879,37.3539452,37.50071541,37.67929902,37.79128115,37.86575232,37.99748285,38.18519308,38.32985817,38.390357,38.44393554,38.55654722,38.67175521,38.69757864,38.6517156,38.63681953,38.68422533,38.71183373,38.6596133,38.58410041,38.56806568,38.59191833,38.57141915,38.49472772,38.43454955,38.41989916,38.38106429,38.26745015,38.1492866,38.12807054,38.17979974,38.17260748,38.0462492,37.89201289,37.81686058,37.79625592,37.72652466,37.58354646,37.45010894,37.38276644,37.3303525,37.21909238,37.06004469,36.92087898,36.81792001,36.69918595,36.52839632,36.32784271,36.12771869,35.92165725,35.70312559,35.50311815,35.34257111,35.17063448,34.91308517,34.5821689,34.28441242,34.10006729,33.98782943,33.84438959,33.6266049,33.3715661,33.11758276,32.83957344,32.45212285,31.8556091,31.02419309,30.1248025,29.52570704,29.56359604,30.21813239,31.06934779,31.70750739,32.16536807,32.81095722,33.82230153,34.91067971,35.65633816,35.98680928,36.1600419,36.36460511,36.52855895,36.55024708,36.5275679,36.61914686,36.78534756,36.83793435,36.73011949,36.62789989,36.65393142,36.72158153,36.71130593,36.68131752,36.76136686,36.9018897,36.9304852,36.85791492,36.91358614
